"","soc","certificate","confidence_entry","confidence_cert","confidence","SOC","Raw"
"603105","autodesk, inc.","autodesk certified professional in inventor for mechanical design",0.295127194870062,0.160162289712301,0.0680047443606423,"49-9095","certified in production and inventory management"
"603277","aabc commissioning group","certified commissioning authority",0.0105305429451275,0.0210165068652759,0.000318405830003483,"43-6014","certified investigator"
"603340","aabc commissioning group","certified commissioning authority",0.0105305429451275,0.0210165068652759,0.000318405830003483,"17-3022","certified sanitarian"
"603409","building industry consulting service international","bicsi technician",0.167020190567863,0.5,0.120145827427531,"49-2096","bicsi certification"
"603481","solid waste association of north america","solid waste association of north america",0.17755073351299,0.166666666666667,0.0425736547494752,"17-3011","certified solid works"
"603637","linux professional institute","linux server professional certification - level 1",0.238203699161721,0.237699504425021,0.0814603911826151,"49-2097","alcohol server certification"
"604133","aerospace medical association","certification in aerospace physiology",0.0736639656441036,0.11026206681008,0.0116855978783391,"17-3031","typing certification"
"604142","esco group","certified in hydrocarbon refrigerants",0.385565073150766,0.220324579424602,0.122216642632588,"51-8031","certified professional in erosion and sediment control"
"604454","aircraft rescue and fire fighting training alliance","airport fire officer",0.164539733517618,0.328382919769937,0.0777357983406942,"49-1011","certified officer"
"604754","association of boards of certification","certified operator class i",0.238203699161721,0.246287189827452,0.0844034188255521,"17-3023","class 2 certification"
"605146","apple computer, inc.","apple computer, inc.",0.238203699161721,0.328382919769937,0.112537891767403,"49-9041","computer maintenance certification"
"605338","international fluid power society","fluid power industrial hydraulic mechanic",0.383534138652492,0.382618872667183,0.211125226323001,"49-9041","industrial hydraulic technician"
"605663","solid waste association of north america","certified collection systems - manager",0.320644502136188,0.233661523328138,0.107790556711434,"49-9052","certified facility manager"
"606258","american concrete institute international","masonry field testing technician",0.53868712718253,0.556320369637666,0.431152861566866,"47-2061","aci field testing technician"
"606367","","",0,0,0,"49-3023","pharmacist license"
"606414","","",0,0,0,"47-2111","aws d1.1"
"606481","united states personal chef association","certified personal chef",0.167020190567863,0.333333333333333,0.0800972182850205,"49-9012","personal protection"
"606696","aerospace medical association","certification in aerospace physiology",0.0736639656441036,0.11026206681008,0.0116855978783391,"43-6014","japanese language certification"
"606789","aerospace medical association","certification in aerospace physiology",0.0736639656441036,0.11026206681008,0.0116855978783391,"47-2152","lean certification"
"606790","aerospace medical association","certification in aerospace physiology",0.0736639656441036,0.11026206681008,0.0116855978783391,"47-2152","six sigma certification"
"606904","association of boards of certification","certified operator class iv",0.233316704536515,0.238972214002387,0.0802163606140835,"17-3012","iv certification"
"606982","","",0,0,0,"29-2055","psychologist license"
"607285","national commission for the certification of crane operators","mobile crane operator",0.476794663153743,0.951570907949629,0.652743048064357,"49-1011","mobile crane operator"
"607400","professional lighting and sound association","certified entertainment electrician",0.231028944081686,0.333333333333333,0.110793645375167,"47-1011","entertainment technician certification"
"607925","aerospace medical association","certification in aerospace physiology",0.0736639656441036,0.11026206681008,0.0116855978783391,"13-2081","quickbooks certification"
"608198","building performance institute","manufactured housing professional",0.162083957427401,0.323481763644505,0.0754326817026721,"51-2031","fair housing"
"608540","air conditioning contractors of america","epa section 608 certification - refrigerant handling",0.240684156211966,0.24017471120672,0.0831657470634476,"47-2121","epa lead certification"
"608772","aerospace medical association","certification in aerospace physiology",0.0736639656441036,0.11026206681008,0.0116855978783391,"47-2061","procurement certification"
"608842","association of boards of certification","certified operator class i",0.223834937852828,0.224779668401391,0.0723860061094792,"51-6064","forklift operator certification"
"608923","professional lighting and sound association","certified entertainment electrician",0.164539733517618,0.328382919769937,0.0777357983406942,"49-9041","master electrician license"
"608999","association for the advancement of medical instrumentation","certified radiology equipment specialist",0.167020190567863,0.25,0.0600729137137654,"43-6014","dental radiology license"
"609025","esco group","carbon monoxide safety certification",0.226169160214909,0.338535657644059,0.11015583787864,"43-6014","food safety manager certification"
"609164","american society of plumbing engineers","certified plumbing design technician",0.0745392964589507,0.111572283874063,0.0119649620631954,"49-2022","certified cardiographic technician"
"609219","building performance institute","energy auditor",0.321736696319812,0.485222645466758,0.224600838270181,"17-3024","certified quality auditor"
"609274","electronic security association","electronic security association",0.281389435212223,0.309071377024106,0.125122752139459,"49-9095","certified information systems security professional"
"609275","global information assurance certification","giac certified web application defender",0.48151209958356,0.576591486270536,0.399434105020442,"49-9095","giac web application penetration tester"
"609276","global information assurance certification","giac certified web application defender",0.240684156211966,0.2,0.069254374572239,"49-9095","sans/giac certification"
"609332","microsoft corporation","microsoft corporation",0.329933757331659,0.492574379654905,0.23381280141956,"53-7071","microsoft certified solutions expert"
"609333","microsoft corporation","microsoft corporation",0.291065687860927,0.492574379654905,0.206268326182409,"53-7071","microsoft certified solutions associate"
"609471","international code council","commercial electrical inspector",0.209034136338652,0.268420321763541,0.0807239343454164,"17-3023","certified electrical technician"
"609527","","",0,0,0,"49-2022","i-car"
"609888","air conditioning contractors of america","epa section 608 certification - refrigerant handling",0.167020190567863,0.166666666666667,0.0400486091425103,"51-8031","chemical handling certificate"
"609980","society of cable telecommunications engineers","business class services specialist",0.321736696319812,0.481583536735766,0.222916360269879,"49-9071","business services certificate"
"610293","national institute for metalworking skills","machining level i - cnc milling: programming setup & operations",0.334040381135725,0.25,0.120145827427531,"51-4023","cnc machining certificate"
"610294","national institute for metalworking skills","machining level i - cnc milling: programming setup & operations",0.167020190567863,0.125,0.0300364568568827,"51-4023","cnc certification"
"610496","aerospace medical association","certification in aerospace physiology",0.0736639656441036,0.11026206681008,0.0116855978783391,"49-2022","phlebotomy certification"
"610497","american society for nondestructive testing","american society for nondestructive testing",0.331815207482033,0.397335443521976,0.189680771328827,"49-2022","american society for clinical pathology certification"
"610523","aerospace medical association","certification in aerospace physiology",0.0736639656441036,0.11026206681008,0.0116855978783391,"17-3022","bilingual certification"
"610725","esco group","carbon monoxide safety certification",0.307293665888702,0.338535657644059,0.149667581595138,"17-3011","occupational safety and health administration certification"
"610924","","",0,0,0,"49-9021","therapeutic crisis intervention"
"610971","eta international","industrial electronics",0.152505194570806,0.456547181667958,0.100170540314089,"49-9041","industrial technology"
"611231","national institute for automotive service excellence","automobile technician: brakes",0.245786340014161,0.2,0.0707224751474277,"27-4014","air brake certified"
"611422","custom electronic design and installation association","cedia electronic systems certified networking specialist",0.234192035351362,0.169823062767563,0.0572187681394401,"27-4011","cisco certified entry networking technician"
"611423","microsoft corporation","microsoft corporation",0.329933757331659,0.492574379654905,0.23381280141956,"27-4011","microsoft certified solutions expert"
"611460","aabc commissioning group","certified commissioning authority",0.0105305429451275,0.0210165068652759,0.000318405830003483,"49-3011","certified private pilot"
"611496","national institute for metalworking skills","machining level i - cnc milling: programming setup & operations",0.167020190567863,0.125,0.0300364568568827,"17-3024","programming certification"
"611591","association of energy engineers","certified energy auditor",0.172614500372528,0.344498270509781,0.0855527620073616,"17-3031","certified information systems auditor"
"611622","national board for respiratory care","certified respiratory therapist",0.486545575706531,0.666666666666667,0.466661510209959,"17-3024","registered respiratory therapist"
"611624","national registry of radiation protection technologists","registered radiation protection technologist",0.300365884948676,0.449595171588901,0.194286201154586,"17-3024","registered pulmonary function technologist"
"612221","international association of plumbing and mechanical officials","service plumbing certification",0.233316704536515,0.465645707749956,0.156304381106405,"47-2031","plumbing certification"
"612330","esco group","certified in hydrocarbon refrigerants",0.314214803536987,0.220324579424602,0.0995999923954013,"49-9081","certified professional in supply management"
"612689","aerospace medical association","certification in aerospace physiology",0.0736639656441036,0.11026206681008,0.0116855978783391,"17-3023","red x certification"
"612789","aerospace medical association","certification in aerospace physiology",0.0736639656441036,0.11026206681008,0.0116855978783391,"43-6014","cdia+ certification"
"612791","american society for photogrammetry and remote sensing - imaging & geospatial information society","american society for photogrammetry and remote sensing - imaging & geospatial information society",0.170183281837539,0.086898986909959,0.0212765555314991,"43-6014","certified document imaging architect"
"612922","international fluid power society","fluid power industrial hydraulic mechanic",0.319525385138668,0.382618872667183,0.175890129338574,"49-9041","certified industrial maintenance mechanic"
"613139","american welding society","certified welding engineer",0.167776497452976,0.334842745424056,0.0808242589306489,"49-9071","red hat certified engineer"
"613974","international association of plumbing and mechanical officials","backflow prevention assembly repairer certification",0.140472041871249,0.168209653448064,0.0339946461390147,"49-3011","back-flow certification"
"613975","international association of plumbing and mechanical officials","backflow prevention assembly tester certification",0.407704346779829,0.488209653448064,0.286365976591627,"49-3011","backflow tester certification"
"614081","national verbatim reporters association","certificate of merit",0.164539733517618,0.328382919769937,0.0777357983406942,"47-1011","building trade certificate"
"614323","association for the advancement of medical instrumentation","association for the advancement of medical instrumentation",0.216513948084629,0.130442051905131,0.0406324691828388,"49-3023","emergency medical technician"
"614324","aerospace medical association","certification in aerospace physiology",0.0736639656441036,0.11026206681008,0.0116855978783391,"49-3023","paramedic certification"
"614449","international association of plumbing and mechanical officials","backflow prevention program specialist/administrator certification",0.238203699161721,0.237699504425021,0.0814603911826151,"49-9043","program management certification"
"614450","avid technology, inc.","avid certified support representative: mediacentral | asset management",0.225168121043655,0.124513796102389,0.0403361172823015,"49-9043","program management professional"
"614616","aabc commissioning group","certified commissioning authority",0.0105305429451275,0.0210165068652759,0.000318405830003483,"49-9021","asc certified"
"614637","board of certification/accreditation international","board of certification/accreditation international",0.142879229378158,0.158482260118432,0.0325776286655637,"35-1011","board certified/board eligible"
"614638","national board for certification in dental laboratory technology","national board for certification in dental laboratory technology",0.279543299402155,0.201332512211842,0.0809715984863709,"35-1011","board certified in family medicine"
"614648","association of energy engineers","certified energy auditor",0.172614500372528,0.344498270509781,0.0855527620073616,"49-9095","certified information systems auditor"
"614662","aabc commissioning group","certified commissioning authority",0.0105305429451275,0.0210165068652759,0.000318405830003483,"49-3052","certified teacher"
"614719","","",0,0,0,"17-3013","blue seal license"
"614720","","",0,0,0,"17-3013","red seal license"
"614721","the national board of boiler and pressure vessel inspectors","the national board of boiler and pressure vessel inspectors",0.167020190567863,0.111111111111111,0.0266990727616735,"17-3013","boiler operator license"
"614872","aerospace medical association","certification in aerospace physiology",0.0736639656441036,0.11026206681008,0.0116855978783391,"49-9021","epic certification"
"615871","esco group","certified in hydrocarbon refrigerants",0.376179809020788,0.220324579424602,0.11924169611367,"17-3031","leadership in energy and environmental design certified"
"615872","association of energy engineers","certified energy auditor",0.158391233322998,0.316111947871838,0.0720347021601286,"17-3031","certified energy manager"
"615997","microsoft corporation","microsoft corporation",0.329933757331659,0.492574379654905,0.23381280141956,"51-8092","microsoft certified solutions expert"
"615998","national institute for automotive service excellence","medium/heavy truck technician: heating, ventilation, & a/c",0.226092710941224,0.169210613229243,0.0550406905634071,"51-8092","certified a+ technician"
"616432","esco group","combustion appliance zone certification",0.164539733517618,0.246287189827452,0.0583018487555207,"47-4011","appliance repair certificate"
"616454","national registry of radiation protection technologists","registered radiation protection technologist",0.300365884948676,0.449595171588901,0.194286201154586,"51-9081","registered radiologic technologist"
"616455","national board of surgical technology and surgical assisting","certified surgical technologist",0.315637187830847,0.629938186430618,0.286059130773482,"49-2022","certified surgical technologist"
"616456","association of diving contractors international","life support technician",0.167020190567863,0.333333333333333,0.0800972182850205,"49-2022","basic life saving"
"616477","american welding society","certified welding engineer",0.167776497452976,0.334842745424056,0.0808242589306489,"43-6014","aws certified devops engineer"
"616580","american health information management association","certified healthcare technology specialist -  technical/software support staff",0.0947748865061479,0.0709307106703063,0.00967157708635581,"43-6014","certified exchange specialist"
"616894","adobe systems incorporated","adobe experience manager architect",0.167020190567863,0.25,0.0600729137137654,"29-1126","red hat certified architect"
"617243","american bankers association","certified ira services professional",0.0901244383153394,0.134900514136823,0.0174914530795068,"49-9071","certified chiropractic professional coder"
"617751","aabc commissioning group","certified commissioning authority",0.0105305429451275,0.0210165068652759,0.000318405830003483,"43-6014","certified ethical hacker"
"617803","","",0,0,0,"49-3042","series 9"
"618264","professional lighting and sound association","certified entertainment electrician",0.231028944081686,0.333333333333333,0.110793645375167,"49-2097","entertainment technician certification"
"618309","national fire protection association","certified electrical safety worker",0.167020190567863,0.25,0.0600729137137654,"17-3023","asbestos worker"
"618372","aabc commissioning group","certified commissioning authority",0.0105305429451275,0.0210165068652759,0.000318405830003483,"43-6014","certified meeting planner"
"618421","american association of veterinary state boards","american association of veterinary state boards",0.292063086590577,0.208945269773341,0.0877968486718123,"47-4011","national council of architectural registration boards"
"618471","national verbatim reporters association","certificate of merit",0.164539733517618,0.328382919769937,0.0777357983406942,"49-1011","branch manager certificate"
"618501","association of energy engineers","certified energy auditor",0.162083957427401,0.323481763644505,0.0754326817026721,"17-3024","auditor certification"
"618503","air conditioning contractors of america","residential hvac design for quality installation",0.159652738892411,0.159314809334925,0.0365933555178014,"17-3024","iso 9000 quality management"
"618522","aerospace medical association","certification in aerospace physiology",0.0736639656441036,0.11026206681008,0.0116855978783391,"49-9081","prince2 certification"
"618523","project management institute","project management institute",0.312594416241306,0.623865524238908,0.280570441857171,"49-9081","project management professional"
"618541","the fiber optic association inc.","certified premises cabling technician",0.403618763494186,0.604146663528968,0.350819271555997,"17-3023","certified premises cabling technician"
"618542","eta international","fiber optics installer",0.480514927096043,0.937979179948216,0.648439997646812,"17-3023","certified fiber optics installer"
"618544","eta international","fiber optics designer",0.421447815966421,0.651962952003183,0.395308760177069,"17-3023","certified fiber optics specialist"
"618707","citrix systems incorporated","citrix endpoint management certified",0.280069065553144,0.217899143179181,0.0877991635322813,"27-3042","it service management"
"618785","american academy of financial management","american academy of financial management",0.167020190567863,0.2,0.0480583309710123,"35-1011","financial risk manager"
"618882","american bankers association","certified ira services professional",0.239246634262623,0.358110347990253,0.123262911283396,"43-6014","professional medical services management"
"618912","national registry of certified chemists","clinical chemistry technologist",0.167020190567863,0.333333333333333,0.0800972182850205,"53-7072","clinical nurse specialist license"
"618938","","",0,0,0,"29-2056","insurance license"
"618939","aerospace medical association","certification in aerospace physiology",0.0736639656441036,0.11026206681008,0.0116855978783391,"29-2056","insurance agent certification"
"618941","national board of surgical technology and surgical assisting","certified surgical first assistant",0.167020190567863,0.25,0.0600729137137654,"51-8011","first aid cpr aed"
"619060","project management institute","certified associate in project management",0.28223829569744,0.337969073963861,0.137234282548208,"51-5111","certification in risk management assurance"
"619717","autodesk, inc.","autodesk certified expert in generative design for manufacturing",0.165394023814041,0.123782956458518,0.0294544133940029,"49-2098","check point certified security expert"
"619795","national fire protection association","certified sprinkler itm specialist for facility managers",0.24413362888783,0.140735537044259,0.0494311933164438,"47-2111","facility management professional"
"619796","solid waste association of north america","certified collection systems - manager",0.320644502136188,0.233661523328138,0.107790556711434,"47-2111","certified facility manager"
"620098","aerospace medical association","certification in aerospace physiology",0.0736639656441036,0.11026206681008,0.0116855978783391,"17-3021","soldering certification"
"620273","american society of plumbing engineers","certified plumbing design technician",0.0745392964589507,0.111572283874063,0.0119649620631954,"51-8092","certified pharmacy technician"
"620849","the national board of boiler and pressure vessel inspectors","the national board of boiler and pressure vessel inspectors",0.167020190567863,0.111111111111111,0.0266990727616735,"49-3042","boiler operator license"
"620869","international association of electrical inspectors","construction code professionals one- and two-family dwellings",0.164539733517618,0.140735537044259,0.0333153421460118,"35-1011","bar code certification"
"620879","","",0,0,0,"49-9071","veterinarian license"
"620882","citrix systems incorporated","citrix virtual apps and desktops service integration with microsoft azure certified",0.175070276462745,0.0952907527186943,0.0240011962795382,"49-1011","microsoft certified solutions developer"
"620885","electronic security association","certified systems integrator",0.421102056283901,0.231499778567292,0.140251545466526,"49-1011","nicet fire alarm systems"
"620967","national board for certification in dental laboratory technology","national board for certification in dental laboratory technology",0.279543299402155,0.201332512211842,0.0809715984863709,"49-3053","board certified in family medicine"
"621034","international municipal signal association","traffic signal senior field technician level iii",0.309823711101136,0.136555550858507,0.0608686575634923,"49-2094","certified senior system architect"
"621035","global information assurance certification","global information assurance certification",0.233316704536515,0.349234280812467,0.117228285829804,"49-2094","information systems certification"
"621036","the institutes","associate in information technology",0.437389062941076,0.654694892656344,0.411980429090022,"49-2094","giac legal issues in information technology & security"
"621079","asis","physical security professional",0.164539733517618,0.328382919769937,0.0777357983406942,"49-9041","physical fitness"
"621329","aerospace medical association","certification in aerospace physiology",0.0736639656441036,0.11026206681008,0.0116855978783391,"51-4081","aerial lift certification"
"621808","american bankers association","certified ira services professional",0.159652738892411,0.238972214002387,0.0548900332767021,"47-1011","building services"
"621928","aabc commissioning group","certified commissioning authority",0.0105305429451275,0.0210165068652759,0.000318405830003483,"51-4062","certified scrummaster"
"622006","juniper networks","juniper networks certified certified data center design professional",0.448822003487214,0.335904002056005,0.216899740141661,"27-3042","data center design consultant"
"622044","","",0,0,0,"49-3043","ca license"
"622045","board of certification/accreditation international","board of certification/accreditation international",0.142879229378158,0.158482260118432,0.0325776286655637,"49-3043","board certified/board eligible"
"622066","oracle corporation","oracle cloud platform content and experience 2020 specialist",0.243897082453431,0.182535627597021,0.0640507120377987,"43-6014","salesforce marketing cloud email specialist"
"622108","aabc commissioning group","certified commissioning authority",0.0105305429451275,0.0210165068652759,0.000318405830003483,"17-3022","lexmark certified"
"622650","hdi","hdi",0.552814632107152,1,0.795333440379152,"49-3023","hdi desktop support technician"
"622653","national board for certification - national association of dental laboratories","national board for certification - national association of dental laboratories",0.235747923071504,0.156832617574871,0.0531929381792992,"49-9041","dental hygienist certification"
"622761","international code council","certified building official - legal module",0.320862188203632,0.384219640886186,0.177364956280972,"47-1011","certified building official"
"622885","american association of airport executives","airport master firefighter",0.167020190567863,0.333333333333333,0.0800972182850205,"47-2061","wildland firefighter"
"623028","ipc - association connecting electronics industries","ipc - association connecting electronics industries",0.167020190567863,0.2,0.0480583309710123,"43-6014","ipc certification"
"623497","national institute for automotive service excellence","advanced engine performance specialist",0.481584661606042,0.720847970488884,0.499443125574673,"49-1011","advanced engine performance certified"
"623547","dental assisting national board","certified preventative functions dental assistant",0.165394023814041,0.198052730333629,0.0471270614304047,"27-4021","certified medical assistant"
"623582","aabc commissioning group","certified commissioning authority",0.0105305429451275,0.0210165068652759,0.000318405830003483,"47-2061","certified erector"
"623665","international food service executives association","master certified food executive",0.167020190567863,0.25,0.0600729137137654,"47-2111","global food safety initiative"
"624219","association of boards of certification","wastewater lab analyst class iii",0.33155992408548,0.2,0.0954029361016053,"51-8021","wastewater collection license"
"624323","american concrete institute international","masonry field testing technician",0.53868712718253,0.556320369637666,0.431152861566866,"49-9071","aci field testing technician"
"624486","cloud credential council","cloud credential council",0.233316704536515,0.31862961866985,0.106955147485445,"43-6014","hadoop/cloud developer certification"
"624540","national center for construction education and research","construction superintendant certification",0.240684156211966,0.147016089080106,0.0509075365064967,"35-1011","early childhood education certification"
"624567","aabc commissioning group","certified commissioning authority",0.0105305429451275,0.0210165068652759,0.000318405830003483,"49-3023","certified detailer"
"624926","air conditioning contractors of america","instructor certification",0.173876079984821,0.220524133620159,0.0551652611585183,"51-5111","food handler certification"
"624929","esco group","certified in hydrocarbon refrigerants",0.501560484548948,0.220324579424602,0.158984936051966,"17-3031","certified in risk and information systems control"
"625630","american construction inspectors association","registered construction inspector - concrete",0.152505194570806,0.228273590833979,0.0500852701570444,"49-9062","registered dietitian"
"626125","aabc commissioning group","certified commissioning authority",0.0105305429451275,0.0210165068652759,0.000318405830003483,"47-2111","certified emergency department coder"
"626397","american concrete institute international","concrete construction special inspector",0.126047452230773,0.188670980140509,0.0342143970440131,"49-9071","radon inspector"
"626425","cisco systems, inc.","cisco certified devnet associate",0.293546144911172,0.439387214074426,0.185563907792829,"17-3031","cisco certified network associate"
"626426","certified wireless network professional","certified wireless network professional",0.334723015355156,0.501021783978797,0.241274763006539,"17-3031","certified wireless network administrator"
"626569","association for the advancement of medical instrumentation","association for the advancement of medical instrumentation",0.251780427895861,0.215354996508263,0.0780093453171467,"49-3011","american registry for diagnostic medical sonography"
"626570","aerospace medical association","aerospace medical association",0.152505194570806,0.304364787778639,0.0667803602093926,"49-3011","registered diagnostic medical sonographer"
"626845","american society of heating, refrigerating and air-conditioning engineers","american society of heating, refrigerating and air-conditioning engineers",0.234807854098505,0.120602101987279,0.0407415183564328,"43-6014","american speech - language hearing association certification"
"626885","national registry of radiation protection technologists","registered radiation protection technologist",0.300365884948676,0.449595171588901,0.194286201154586,"49-3092","registered vascular technologist"
"626943","association for the advancement of medical instrumentation","certified biomedical equipment technician",0.38579444153929,0.577466772471643,0.320518188473494,"47-2061","biomedical equipment technician"
"626999","eta international","wireless communications",0.314710705726343,0.492574379654905,0.223024743929536,"17-3011","registered communications distribution designer"
"627000","building industry consulting service international","bicsi technician",0.167020190567863,0.5,0.120145827427531,"17-3011","bicsi certification"
"627062","aerospace medical association","aerospace medical association",0.152505194570806,0.304364787778639,0.0667803602093926,"17-3031","medical examiner's license"
"627265","american payroll association","fundamental payroll certification",0.167020190567863,0.333333333333333,0.0800972182850205,"49-3023","certified payroll professional"
"627267","national fire protection association","certified fire protection specialist",0.244987919184253,0.247565912917037,0.0872579949599964,"49-3023","certified protection professional"
"627275","society of cable telecommunications engineers","business class services specialist",0.241677852797613,0.242611322733379,0.0843563214121599,"27-3042","certified business analysis professional"
"627387","apple computer, inc.","apple computer, inc.",0.238203699161721,0.328382919769937,0.112537891767403,"47-2152","computer science certification"
"627696","adobe systems incorporated","adobe analytics developer",0.167020190567863,0.333333333333333,0.0800972182850205,"49-9071","adobe indesign"
"627705","national institute for automotive service excellence","master truck equipment specialist",0.283645110419016,0.185594883925463,0.0757375086800532,"49-9043","master hvac license"
"627970","american design drafting association/american digital design association","architectural apprentice drafter",0.162083957427401,0.323481763644505,0.0754326817026721,"17-3022","architectural technology"
"628224","national verbatim reporters association","certificate of merit",0.164539733517618,0.328382919769937,0.0777357983406942,"51-5111","dea certificate"
"628327","eta international","data cabling installer",0.467503927100671,0.93302876638482,0.627552422805656,"35-1011","data cabling installer certification"
"628328","","",0,0,0,"35-1011","series 66"
"628348","","",0,0,0,"49-1011","addiction treatment counselor"
"628694","american bankers association","certified ira services professional",0.159652738892411,0.238972214002387,0.0548900332767021,"53-6041","building services"
"628839","aerospace medical association","certification in aerospace physiology",0.0736639656441036,0.11026206681008,0.0116855978783391,"47-4011","law enforcement certification"
"628924","adobe systems incorporated","adobe experience manager architect",0.167020190567863,0.25,0.0600729137137654,"49-2022","registered architect"
"629038","esco group","heat pump installer certification",0.15384199763577,0.214512170958775,0.0474784532620601,"49-2022","certified installer"
"629183","national board for respiratory care","adult critical care specialty",0.167020190567863,0.25,0.0600729137137654,"17-3031","adult education certificate"
"629197","aerospace medical association","certification in aerospace physiology",0.0736639656441036,0.11026206681008,0.0116855978783391,"49-3023","kaizen certification"
"629266","","",0,0,0,"27-3042","architecture license"
"629310","american society for nondestructive testing","industry radiography radiation safety personnel",0.152505194570806,0.182618872667183,0.0400682161256355,"49-9041","workplace safety"
"629328","building performance institute","crew leader",0.066808076227145,0.2,0.0192233323884049,"49-9071","certified blueprint reader"
"629329","spacetec","spacetec aerospace manufacturing",0.233316704536515,0.31862961866985,0.106955147485445,"49-9071","manufacturing certification"
"629506","esco group","green awareness certification",0.233316704536515,0.465645707749956,0.156304381106405,"17-3031","six sigma green belt certification"
"629522","aabc commissioning group","certified commissioning authority",0.0105305429451275,0.0210165068652759,0.000318405830003483,"47-2061","certified manlift"
"629619","american construction inspectors association","registered construction inspector - concrete",0.152505194570806,0.228273590833979,0.0500852701570444,"43-6014","registered diagnostic cardiac sonographer"
"629686","american society of plumbing engineers","american society of plumbing engineers",0.438235722707357,0.512159851222834,0.32291113433026,"17-3023","american society of mechanical engineers certified"
"629740","american construction inspectors association","registered construction inspector - concrete",0.152505194570806,0.228273590833979,0.0500852701570444,"49-9062","registered diagnostic cardiac sonographer"
"629905","aabc commissioning group","certified commissioning authority",0.0105305429451275,0.0210165068652759,0.000318405830003483,"51-8021","certified teacher"
"629949","esco group","heat pump service certification",0.208158805523805,0.311577308132735,0.0933104580875768,"47-2061","civil service certification"
"629957","international council for machinery lubrication","level i machine lubrication technician",0.164539733517618,0.197029751861962,0.0466414790044165,"17-3022","machine shop"
"630078","american society of plumbing engineers","certified plumbing design technician",0.0745392964589507,0.111572283874063,0.0119649620631954,"49-3023","chevrolet certified technician"
"630335","association of energy engineers","certified energy auditor",0.172614500372528,0.344498270509781,0.0855527620073616,"49-9071","certified internal auditor"
"630741","association of boards of certification","certified operator class iii",0.620347374228656,0.435940147779703,0.38907338988328,"47-1011","wastewater treatment plant operator grade iii"
"631001","american bankers association","certified ira services professional",0.0901244383153394,0.134900514136823,0.0174914530795068,"49-2022","certified treasury professional"
"631084","american society of plumbing engineers","american society of plumbing engineers",0.438235722707357,0.512159851222834,0.32291113433026,"51-8021","american society of mechanical engineers certified"
"631088","custom electronic design and installation association","custom electronic design and installation association",0.17755073351299,0.166666666666667,0.0425736547494752,"47-2031","certified custom framer"
"631634","american health information management association","american health information management association",0.300724992917079,0.19117777120191,0.0827135443231113,"49-1011","information technology certification"
"631749","aerospace medical association","certification in aerospace physiology",0.0736639656441036,0.11026206681008,0.0116855978783391,"49-9098","insurance agent certification"
"631751","","",0,0,0,"49-9098","insurance license"
"631839","esco group","combustion appliance zone certification",0.164539733517618,0.246287189827452,0.0583018487555207,"27-4014","appliance repair certificate"
"631914","infrared training center","level i certified building investigations",0.100212114340718,0.12,0.0173009991495644,"27-3042","private investigation"
"632053","national board for respiratory care","certified respiratory therapist",0.167020190567863,0.333333333333333,0.0800972182850205,"49-1011","massage therapist certification"
"632306","national fire protection association","certified electrical safety worker",0.100212114340718,0.15,0.0216262489369555,"19-4051","licensed bachelor of social work"
"632307","national fire protection association","certified electrical safety worker",0.167020190567863,0.25,0.0600729137137654,"19-4051","licensed master social worker"
"632552","irrigation association","certified landscape irrigation auditor",0.506654881508253,0.758373702882336,0.552796404907089,"51-8031","certified landscape irrigation auditor"
"632578","professional service association","certified service manager",0.290599608498272,0.579969019534392,0.242476432442841,"43-6014","certified field service manager"
"633152","eta international","biomedical imaging electronics technician",0.319403214386532,0.478090722595532,0.219694564533696,"49-9071","biomedical electronics certificate"
"633254","american public works association","certified public infrastructure inspector",0.175070276462745,0.262049569976409,0.0660032897687299,"47-2061","certified public accountant"
"633464","national center for construction education and research","master trainer",0.167020190567863,0.5,0.120145827427531,"29-2055","certified dog trainer"
"634133","eta international","electric vehicle technician",0.390632444458842,0.779611221714583,0.438143230969619,"17-3013","electric vehicle technician"
"634184","adobe systems incorporated","adobe photoshop cc 2015",0.334040381135725,0.5,0.240291654855062,"27-4011","adobe photoshop certificate"
"634193","green business certification inc.","green business certification inc.",0.162083957427401,0.242611322733379,0.0565745112770041,"47-1011","business license"
"634713","","",0,0,0,"51-8031","cosmetology license"
"634752","national board of surgical technology and surgical assisting","certified surgical first assistant",0.167020190567863,0.25,0.0600729137137654,"13-2081","first aid cpr aed"
"634753","aabc commissioning group","certified commissioning authority",0.0105305429451275,0.0210165068652759,0.000318405830003483,"13-2081","certified medication aide"
"635408","american health information management association","american health information management association",0.324192472410029,0.388207523063872,0.181065866498791,"13-2081","registered health information administrator"
"635409","american health information management association","american health information management association",0.324192472410029,0.388207523063872,0.181065866498791,"13-2081","registered health information technician"
"635793","american bankers association","certified ira services professional",0.0901244383153394,0.134900514136823,0.0174914530795068,"47-2061","certified estimating professional"
"635869","board of nephrology examiners technology nursing","board of nephrology examiners technology nursing",0.167020190567863,0.166666666666667,0.0400486091425103,"27-4011","geriatric nursing assistant"
"635976","aerospace medical association","certification in aerospace physiology",0.0736639656441036,0.11026206681008,0.0116855978783391,"43-6014","bilingual certification"
"636106","aerospace medical association","certification in aerospace physiology",0.0736639656441036,0.11026206681008,0.0116855978783391,"51-4111","soldering certification"
"636791","international association of electrical inspectors","construction code professionals one- and two-family dwellings",0.158391233322998,0.126469474717098,0.0288195084207562,"17-3012","certified construction manager"
